"Region","Country","State","City","Month","Day","Year","AvgTemperature"
"North America","US","Pennsylvania","Allentown",6,3,1995,74
"North America","US","Pennsylvania","Allentown",6,4,1995,69.3
"North America","US","Pennsylvania","Allentown",6,5,1995,67.7
"North America","US","Pennsylvania","Allentown",6,6,1995,70.2
"North America","US","Pennsylvania","Allentown",6,7,1995,75.6
"North America","US","Pennsylvania","Allentown",6,8,1995,74.4
"North America","US","Pennsylvania","Allentown",6,9,1995,67.3
"North America","US","Pennsylvania","Allentown",6,10,1995,66.3
"North America","US","Pennsylvania","Allentown",6,11,1995,69
"North America","US","Pennsylvania","Allentown",6,12,1995,66.1
"North America","US","Pennsylvania","Allentown",6,13,1995,63.7
"North America","US","Pennsylvania","Allentown",6,14,1995,67.7
"North America","US","Pennsylvania","Allentown",6,15,1995,66.6
"North America","US","Pennsylvania","Allentown",6,16,1995,68.6
"North America","US","Pennsylvania","Allentown",6,17,1995,71.5
"North America","US","Pennsylvania","Allentown",6,18,1995,75.5
"North America","US","Pennsylvania","Allentown",6,19,1995,79.3
"North America","US","Pennsylvania","Allentown",6,20,1995,81.3
"North America","US","Pennsylvania","Allentown",6,21,1995,73
"North America","US","Pennsylvania","Allentown",6,22,1995,66.4
"North America","US","Pennsylvania","Allentown",6,23,1995,68.7
"North America","US","Pennsylvania","Allentown",6,24,1995,67.3
"North America","US","Pennsylvania","Allentown",6,25,1995,74.5
"North America","US","Pennsylvania","Allentown",6,26,1995,76.1
"North America","US","Pennsylvania","Allentown",6,27,1995,68.4
"North America","US","Pennsylvania","Allentown",6,28,1995,64.9
"North America","US","Pennsylvania","Allentown",6,29,1995,68.9
"North America","US","Pennsylvania","Allentown",6,30,1995,72.3
"North America","US","Pennsylvania","Allentown",7,1,1995,76
"North America","US","Pennsylvania","Allentown",7,2,1995,73
"North America","US","Pennsylvania","Allentown",7,3,1995,67.5
"North America","US","Pennsylvania","Allentown",7,4,1995,69.7
"North America","US","Pennsylvania","Allentown",7,5,1995,76.4
"North America","US","Pennsylvania","Allentown",7,6,1995,76.3
"North America","US","Pennsylvania","Allentown",7,7,1995,70.6
"North America","US","Pennsylvania","Allentown",7,8,1995,72
"North America","US","Pennsylvania","Allentown",7,9,1995,64.6
"North America","US","Pennsylvania","Allentown",7,10,1995,70.5
"North America","US","Pennsylvania","Allentown",7,11,1995,71
"North America","US","Pennsylvania","Allentown",7,12,1995,74.4
"North America","US","Pennsylvania","Allentown",7,13,1995,77.4
"North America","US","Pennsylvania","Allentown",7,14,1995,83.1
"North America","US","Pennsylvania","Allentown",7,15,1995,87.8
"North America","US","Pennsylvania","Allentown",7,16,1995,81.7
"North America","US","Pennsylvania","Allentown",7,17,1995,77.2
"North America","US","Pennsylvania","Allentown",7,18,1995,78.1
"North America","US","Pennsylvania","Allentown",7,19,1995,75.3
"North America","US","Pennsylvania","Allentown",7,20,1995,74.8
"North America","US","Pennsylvania","Allentown",7,21,1995,75.9
"North America","US","Pennsylvania","Allentown",7,22,1995,75.9
"North America","US","Pennsylvania","Allentown",7,23,1995,78.1
"North America","US","Pennsylvania","Allentown",7,24,1995,78.4
"North America","US","Pennsylvania","Allentown",7,25,1995,80.4
"North America","US","Pennsylvania","Allentown",7,26,1995,82.6
"North America","US","Pennsylvania","Allentown",7,27,1995,82.3
"North America","US","Pennsylvania","Allentown",7,28,1995,79.7
"North America","US","Pennsylvania","Allentown",7,29,1995,79.9
"North America","US","Pennsylvania","Allentown",7,30,1995,80.1
"North America","US","Pennsylvania","Allentown",7,31,1995,77.3
"North America","US","Pennsylvania","Allentown",8,1,1995,77.1
"North America","US","Pennsylvania","Allentown",8,2,1995,83.2
"North America","US","Pennsylvania","Allentown",8,3,1995,82.5
"North America","US","Pennsylvania","Allentown",8,4,1995,82.6
"North America","US","Pennsylvania","Allentown",8,5,1995,78.5
"North America","US","Pennsylvania","Allentown",8,6,1995,73.9
"North America","US","Pennsylvania","Allentown",8,7,1995,70.7
"North America","US","Pennsylvania","Allentown",8,8,1995,68.5
"North America","US","Pennsylvania","Allentown",8,9,1995,68.4
"North America","US","Pennsylvania","Allentown",8,10,1995,72.7
"North America","US","Pennsylvania","Allentown",8,11,1995,75.6
"North America","US","Pennsylvania","Allentown",8,12,1995,77.8
"North America","US","Pennsylvania","Allentown",8,13,1995,77.5
"North America","US","Pennsylvania","Allentown",8,14,1995,76.9
"North America","US","Pennsylvania","Allentown",8,15,1995,76.6
"North America","US","Pennsylvania","Allentown",8,16,1995,77.8
"North America","US","Pennsylvania","Allentown",8,17,1995,82
"North America","US","Pennsylvania","Allentown",8,18,1995,78.5
"North America","US","Pennsylvania","Allentown",8,19,1995,75.4
"North America","US","Pennsylvania","Allentown",8,20,1995,70.4
"North America","US","Pennsylvania","Allentown",8,21,1995,74.9
"North America","US","Pennsylvania","Allentown",8,22,1995,77
"North America","US","Pennsylvania","Allentown",8,23,1995,69.4
"North America","US","Pennsylvania","Allentown",8,24,1995,73.3
"North America","US","Pennsylvania","Allentown",8,25,1995,70.3
"North America","US","Pennsylvania","Allentown",8,26,1995,68.5
"North America","US","Pennsylvania","Allentown",8,27,1995,73.8
"North America","US","Pennsylvania","Allentown",8,28,1995,70.5
"North America","US","Pennsylvania","Allentown",8,29,1995,71.2
"North America","US","Pennsylvania","Allentown",8,30,1995,73
"North America","US","Pennsylvania","Allentown",8,31,1995,67.6
"North America","US","Pennsylvania","Allentown",9,1,1995,76.5
"North America","US","Pennsylvania","Allentown",9,2,1995,71.1
"North America","US","Pennsylvania","Allentown",9,3,1995,67.3
"North America","US","Pennsylvania","Allentown",9,4,1995,69.9
"North America","US","Pennsylvania","Allentown",9,5,1995,72.8
"North America","US","Pennsylvania","Allentown",9,6,1995,72.9
"North America","US","Pennsylvania","Allentown",9,7,1995,77.3
"North America","US","Pennsylvania","Allentown",9,8,1995,72.9
"North America","US","Pennsylvania","Allentown",9,9,1995,69.2
"North America","US","Pennsylvania","Allentown",9,10,1995,63.3
"North America","US","Pennsylvania","Allentown",9,11,1995,57
"North America","US","Pennsylvania","Allentown",9,12,1995,63.7
"North America","US","Pennsylvania","Allentown",9,13,1995,69.8
"North America","US","Pennsylvania","Allentown",9,14,1995,76.4
"North America","US","Pennsylvania","Allentown",9,15,1995,62
"North America","US","Pennsylvania","Allentown",9,16,1995,60.8
"North America","US","Pennsylvania","Allentown",9,17,1995,63.6
"North America","US","Pennsylvania","Allentown",9,18,1995,64.9
"North America","US","Pennsylvania","Allentown",9,19,1995,59.6
"North America","US","Pennsylvania","Allentown",9,20,1995,64.7
"North America","US","Pennsylvania","Allentown",9,21,1995,68.8
"North America","US","Pennsylvania","Allentown",9,22,1995,69.3
"North America","US","Pennsylvania","Allentown",9,23,1995,54.8
"North America","US","Pennsylvania","Allentown",9,24,1995,51.8
"North America","US","Pennsylvania","Allentown",9,25,1995,57.1
"North America","US","Pennsylvania","Allentown",9,26,1995,57.8
"North America","US","Pennsylvania","Allentown",9,27,1995,60.1
"North America","US","Pennsylvania","Allentown",9,28,1995,61.9
"North America","US","Pennsylvania","Allentown",9,29,1995,56.6
"North America","US","Pennsylvania","Allentown",9,30,1995,55.8
"North America","US","Pennsylvania","Allentown",10,1,1995,55.4
"North America","US","Pennsylvania","Allentown",10,2,1995,62.7
"North America","US","Pennsylvania","Allentown",10,3,1995,63.2
"North America","US","Pennsylvania","Allentown",10,4,1995,69.8
"North America","US","Pennsylvania","Allentown",10,5,1995,64.8
"North America","US","Pennsylvania","Allentown",10,6,1995,74.4
"North America","US","Pennsylvania","Allentown",10,7,1995,62.9
"North America","US","Pennsylvania","Allentown",10,8,1995,59.7
"North America","US","Pennsylvania","Allentown",10,9,1995,54.5
"North America","US","Pennsylvania","Allentown",10,10,1995,54.5
"North America","US","Pennsylvania","Allentown",10,11,1995,62.1
"North America","US","Pennsylvania","Allentown",10,12,1995,60.9
"North America","US","Pennsylvania","Allentown",10,13,1995,63.5
"North America","US","Pennsylvania","Allentown",10,14,1995,63.4
"North America","US","Pennsylvania","Allentown",10,15,1995,55.2
"North America","US","Pennsylvania","Allentown",10,16,1995,49
"North America","US","Pennsylvania","Allentown",10,17,1995,48.9
"North America","US","Pennsylvania","Allentown",10,18,1995,48.8
"North America","US","Pennsylvania","Allentown",10,19,1995,56.4
"North America","US","Pennsylvania","Allentown",10,20,1995,59.1
"North America","US","Pennsylvania","Allentown",10,21,1995,59.6
"North America","US","Pennsylvania","Allentown",10,22,1995,47.2
"North America","US","Pennsylvania","Allentown",10,23,1995,52.8
"North America","US","Pennsylvania","Allentown",10,24,1995,55.9
"North America","US","Pennsylvania","Allentown",10,25,1995,54.9
"North America","US","Pennsylvania","Allentown",10,26,1995,49
"North America","US","Pennsylvania","Allentown",10,27,1995,49.1
"North America","US","Pennsylvania","Allentown",10,28,1995,61.7
"North America","US","Pennsylvania","Allentown",10,29,1995,49.7
"North America","US","Pennsylvania","Allentown",10,30,1995,46
"North America","US","Pennsylvania","Allentown",10,31,1995,50.7
"North America","US","Pennsylvania","Allentown",11,1,1995,49.7
"North America","US","Pennsylvania","Allentown",11,2,1995,60.2
"North America","US","Pennsylvania","Allentown",11,3,1995,61.9
"North America","US","Pennsylvania","Allentown",11,4,1995,42.3
"North America","US","Pennsylvania","Allentown",11,5,1995,34.2
"North America","US","Pennsylvania","Allentown",11,6,1995,34.4
"North America","US","Pennsylvania","Allentown",11,7,1995,43.9
"North America","US","Pennsylvania","Allentown",11,8,1995,42.1
"North America","US","Pennsylvania","Allentown",11,9,1995,32.3
"North America","US","Pennsylvania","Allentown",11,10,1995,34.8
"North America","US","Pennsylvania","Allentown",11,11,1995,49.3
"North America","US","Pennsylvania","Allentown",11,12,1995,38.9
"North America","US","Pennsylvania","Allentown",11,13,1995,29.4
"North America","US","Pennsylvania","Allentown",11,14,1995,34.5
"North America","US","Pennsylvania","Allentown",11,15,1995,37.6
"North America","US","Pennsylvania","Allentown",11,16,1995,31.2
"North America","US","Pennsylvania","Allentown",11,17,1995,29.6
"North America","US","Pennsylvania","Allentown",11,18,1995,34.2
"North America","US","Pennsylvania","Allentown",11,19,1995,39.2
"North America","US","Pennsylvania","Allentown",11,20,1995,37.4
"North America","US","Pennsylvania","Allentown",11,21,1995,40.7
"North America","US","Pennsylvania","Allentown",11,22,1995,33.3
"North America","US","Pennsylvania","Allentown",11,23,1995,31.7
"North America","US","Pennsylvania","Allentown",11,24,1995,33.3
"North America","US","Pennsylvania","Allentown",11,25,1995,27.9
"North America","US","Pennsylvania","Allentown",11,26,1995,34.1
"North America","US","Pennsylvania","Allentown",11,27,1995,36.8
"North America","US","Pennsylvania","Allentown",11,28,1995,46.4
"North America","US","Pennsylvania","Allentown",11,29,1995,32.8
"North America","US","Pennsylvania","Allentown",11,30,1995,26.7
"North America","US","Pennsylvania","Allentown",12,1,1995,35.2
"North America","US","Pennsylvania","Allentown",12,2,1995,40.8
"North America","US","Pennsylvania","Allentown",12,3,1995,34.7
"North America","US","Pennsylvania","Allentown",12,4,1995,43.1
"North America","US","Pennsylvania","Allentown",12,5,1995,33.3
"North America","US","Pennsylvania","Allentown",12,6,1995,36
"North America","US","Pennsylvania","Allentown",12,7,1995,33.8
"North America","US","Pennsylvania","Allentown",12,8,1995,29
"North America","US","Pennsylvania","Allentown",12,9,1995,28.7
"North America","US","Pennsylvania","Allentown",12,10,1995,17.8
"North America","US","Pennsylvania","Allentown",12,11,1995,14.7
"North America","US","Pennsylvania","Allentown",12,12,1995,15
"North America","US","Pennsylvania","Allentown",12,13,1995,15.9
"North America","US","Pennsylvania","Allentown",12,14,1995,22.7
"North America","US","Pennsylvania","Allentown",12,15,1995,30.9
"North America","US","Pennsylvania","Allentown",12,16,1995,33.1
"North America","US","Pennsylvania","Allentown",12,17,1995,33.2
"North America","US","Pennsylvania","Allentown",12,18,1995,28.1
"North America","US","Pennsylvania","Allentown",12,19,1995,25
"North America","US","Pennsylvania","Allentown",12,20,1995,19.5
"North America","US","Pennsylvania","Allentown",12,21,1995,20.8
"North America","US","Pennsylvania","Allentown",12,22,1995,28.9
"North America","US","Pennsylvania","Allentown",12,23,1995,30.1
"North America","US","Pennsylvania","Allentown",12,24,1995,28.3
"North America","US","Pennsylvania","Allentown",12,25,1995,29.3
"North America","US","Pennsylvania","Allentown",12,26,1995,23.3
"North America","US","Pennsylvania","Allentown",12,27,1995,22.8
"North America","US","Pennsylvania","Allentown",12,28,1995,26.7
"North America","US","Pennsylvania","Allentown",12,29,1995,27.3
"North America","US","Pennsylvania","Allentown",12,30,1995,22.7
"North America","US","Pennsylvania","Allentown",12,31,1995,27.5
"North America","US","Pennsylvania","Allentown",8,1,1996,72.8
"North America","US","Pennsylvania","Allentown",8,2,1996,71.2
"North America","US","Pennsylvania","Allentown",8,3,1996,68.7
"North America","US","Pennsylvania","Allentown",8,4,1996,71.1
"North America","US","Pennsylvania","Allentown",8,5,1996,72.9
"North America","US","Pennsylvania","Allentown",8,6,1996,75.3
"North America","US","Pennsylvania","Allentown",8,7,1996,73.9
"North America","US","Pennsylvania","Allentown",8,8,1996,75.2
"North America","US","Pennsylvania","Allentown",8,9,1996,69.9
"North America","US","Pennsylvania","Allentown",8,10,1996,70.2
"North America","US","Pennsylvania","Allentown",8,11,1996,66.2
"North America","US","Pennsylvania","Allentown",8,12,1996,64.5
"North America","US","Pennsylvania","Allentown",8,13,1996,63.7
"North America","US","Pennsylvania","Allentown",8,14,1996,67.9
"North America","US","Pennsylvania","Allentown",8,15,1996,73.3
"North America","US","Pennsylvania","Allentown",8,16,1996,71.4
"North America","US","Pennsylvania","Allentown",8,17,1996,72.8
"North America","US","Pennsylvania","Allentown",8,18,1996,70.3
"North America","US","Pennsylvania","Allentown",8,19,1996,70.9
"North America","US","Pennsylvania","Allentown",8,20,1996,72.4
"North America","US","Pennsylvania","Allentown",8,21,1996,71.5
"North America","US","Pennsylvania","Allentown",8,22,1996,73.6
"North America","US","Pennsylvania","Allentown",8,23,1996,75.4
"North America","US","Pennsylvania","Allentown",8,24,1996,73
"North America","US","Pennsylvania","Allentown",8,25,1996,70.4
"North America","US","Pennsylvania","Allentown",8,26,1996,70.9
"North America","US","Pennsylvania","Allentown",8,27,1996,70
"North America","US","Pennsylvania","Allentown",8,28,1996,71.2
"North America","US","Pennsylvania","Allentown",8,29,1996,72.1
"North America","US","Pennsylvania","Allentown",8,30,1996,69.3
"North America","US","Pennsylvania","Allentown",8,31,1996,67.9
"North America","US","Pennsylvania","Allentown",8,1,1997,72.7
"North America","US","Pennsylvania","Allentown",8,2,1997,74.9
"North America","US","Pennsylvania","Allentown",8,3,1997,74.7
"North America","US","Pennsylvania","Allentown",8,4,1997,71
"North America","US","Pennsylvania","Allentown",8,5,1997,65.3
"North America","US","Pennsylvania","Allentown",8,6,1997,65.4
"North America","US","Pennsylvania","Allentown",8,7,1997,66
"North America","US","Pennsylvania","Allentown",8,8,1997,66.9
"North America","US","Pennsylvania","Allentown",8,9,1997,71.8
"North America","US","Pennsylvania","Allentown",8,10,1997,71.8
"North America","US","Pennsylvania","Allentown",8,11,1997,74.1
"North America","US","Pennsylvania","Allentown",8,12,1997,73.4
"North America","US","Pennsylvania","Allentown",8,13,1997,74.1
"North America","US","Pennsylvania","Allentown",8,14,1997,73.8
"North America","US","Pennsylvania","Allentown",8,15,1997,69.7
"North America","US","Pennsylvania","Allentown",8,16,1997,79.5
"North America","US","Pennsylvania","Allentown",8,17,1997,76.9
"North America","US","Pennsylvania","Allentown",8,18,1997,70.5
"North America","US","Pennsylvania","Allentown",8,19,1997,64.3
"North America","US","Pennsylvania","Allentown",8,20,1997,60.6
"North America","US","Pennsylvania","Allentown",8,21,1997,65.6
"North America","US","Pennsylvania","Allentown",8,22,1997,65.4
"North America","US","Pennsylvania","Allentown",8,23,1997,63.4
"North America","US","Pennsylvania","Allentown",8,24,1997,63.2
"North America","US","Pennsylvania","Allentown",8,25,1997,66.3
"North America","US","Pennsylvania","Allentown",8,26,1997,70.3
"North America","US","Pennsylvania","Allentown",8,27,1997,68.5
"North America","US","Pennsylvania","Allentown",8,28,1997,69.7
"North America","US","Pennsylvania","Allentown",8,29,1997,67.6
"North America","US","Pennsylvania","Allentown",8,30,1997,67.2
"North America","US","Pennsylvania","Allentown",8,31,1997,67.6
"North America","US","Pennsylvania","Allentown",8,1,1998,68.5
"North America","US","Pennsylvania","Allentown",8,2,1998,68.8
"North America","US","Pennsylvania","Allentown",8,3,1998,71.4
"North America","US","Pennsylvania","Allentown",8,4,1998,74.2
"North America","US","Pennsylvania","Allentown",8,5,1998,76.1
"North America","US","Pennsylvania","Allentown",8,6,1998,75.4
"North America","US","Pennsylvania","Allentown",8,7,1998,74.3
"North America","US","Pennsylvania","Allentown",8,8,1998,76.6
"North America","US","Pennsylvania","Allentown",8,9,1998,77.8
"North America","US","Pennsylvania","Allentown",8,10,1998,76.6
"North America","US","Pennsylvania","Allentown",8,11,1998,74.8
"North America","US","Pennsylvania","Allentown",8,12,1998,73.1
"North America","US","Pennsylvania","Allentown",8,13,1998,70.5
"North America","US","Pennsylvania","Allentown",8,14,1998,69.4
"North America","US","Pennsylvania","Allentown",8,15,1998,73.1
"North America","US","Pennsylvania","Allentown",8,16,1998,81.8
"North America","US","Pennsylvania","Allentown",8,17,1998,73.5
"North America","US","Pennsylvania","Allentown",8,18,1998,73
"North America","US","Pennsylvania","Allentown",8,19,1998,63.5
"North America","US","Pennsylvania","Allentown",8,20,1998,61.7
"North America","US","Pennsylvania","Allentown",8,21,1998,67.4
"North America","US","Pennsylvania","Allentown",8,22,1998,74.2
"North America","US","Pennsylvania","Allentown",8,23,1998,75
"North America","US","Pennsylvania","Allentown",8,24,1998,77.4
"North America","US","Pennsylvania","Allentown",8,25,1998,75.2
"North America","US","Pennsylvania","Allentown",8,26,1998,75.8
"North America","US","Pennsylvania","Allentown",8,27,1998,75.8
"North America","US","Pennsylvania","Allentown",8,28,1998,75.4
"North America","US","Pennsylvania","Allentown",8,29,1998,72.8
"North America","US","Pennsylvania","Allentown",8,30,1998,73.1
"North America","US","Pennsylvania","Allentown",8,31,1998,73.4
"North America","US","Pennsylvania","Allentown",8,1,1999,87.4
"North America","US","Pennsylvania","Allentown",8,2,1999,79.7
"North America","US","Pennsylvania","Allentown",8,3,1999,74.6
"North America","US","Pennsylvania","Allentown",8,4,1999,74.8
"North America","US","Pennsylvania","Allentown",8,5,1999,77.1
"North America","US","Pennsylvania","Allentown",8,6,1999,74.3
"North America","US","Pennsylvania","Allentown",8,7,1999,75.8
"North America","US","Pennsylvania","Allentown",8,8,1999,76.2
"North America","US","Pennsylvania","Allentown",8,9,1999,71.4
"North America","US","Pennsylvania","Allentown",8,10,1999,66.1
"North America","US","Pennsylvania","Allentown",8,11,1999,72.2
"North America","US","Pennsylvania","Allentown",8,12,1999,78.3
"North America","US","Pennsylvania","Allentown",8,13,1999,79.7
"North America","US","Pennsylvania","Allentown",8,14,1999,77.9
"North America","US","Pennsylvania","Allentown",8,15,1999,72.8
"North America","US","Pennsylvania","Allentown",8,16,1999,74
"North America","US","Pennsylvania","Allentown",8,17,1999,76.2
"North America","US","Pennsylvania","Allentown",8,18,1999,77.6
"North America","US","Pennsylvania","Allentown",8,19,1999,71.6
"North America","US","Pennsylvania","Allentown",8,20,1999,68.1
"North America","US","Pennsylvania","Allentown",8,21,1999,61.8
"North America","US","Pennsylvania","Allentown",8,22,1999,63.6
"North America","US","Pennsylvania","Allentown",8,23,1999,67.1
"North America","US","Pennsylvania","Allentown",8,24,1999,69.7
"North America","US","Pennsylvania","Allentown",8,25,1999,72.5
"North America","US","Pennsylvania","Allentown",8,26,1999,70.9
"North America","US","Pennsylvania","Allentown",8,27,1999,70.5
"North America","US","Pennsylvania","Allentown",8,28,1999,73.6
"North America","US","Pennsylvania","Allentown",8,29,1999,74.9
"North America","US","Pennsylvania","Allentown",8,30,1999,62.1
"North America","US","Pennsylvania","Allentown",8,31,1999,63.8
"North America","US","Pennsylvania","Allentown",8,1,2000,72.5
"North America","US","Pennsylvania","Allentown",8,2,2000,75.1
"North America","US","Pennsylvania","Allentown",8,3,2000,76.3
"North America","US","Pennsylvania","Allentown",8,4,2000,70.9
"North America","US","Pennsylvania","Allentown",8,5,2000,68.7
"North America","US","Pennsylvania","Allentown",8,6,2000,66.2
"North America","US","Pennsylvania","Allentown",8,7,2000,78.8
"North America","US","Pennsylvania","Allentown",8,8,2000,78.7
"North America","US","Pennsylvania","Allentown",8,9,2000,80.9
"North America","US","Pennsylvania","Allentown",8,10,2000,76.9
"North America","US","Pennsylvania","Allentown",8,11,2000,72.5
"North America","US","Pennsylvania","Allentown",8,12,2000,67.7
"North America","US","Pennsylvania","Allentown",8,13,2000,66.1
"North America","US","Pennsylvania","Allentown",8,14,2000,66.5
"North America","US","Pennsylvania","Allentown",8,15,2000,70.9
"North America","US","Pennsylvania","Allentown",8,16,2000,74.6
"North America","US","Pennsylvania","Allentown",8,17,2000,67.2
"North America","US","Pennsylvania","Allentown",8,18,2000,62.8
"North America","US","Pennsylvania","Allentown",8,19,2000,63.6
"North America","US","Pennsylvania","Allentown",8,20,2000,64
"North America","US","Pennsylvania","Allentown",8,21,2000,60.4
"North America","US","Pennsylvania","Allentown",8,22,2000,62.9
"North America","US","Pennsylvania","Allentown",8,23,2000,67.8
"North America","US","Pennsylvania","Allentown",8,24,2000,70.6
"North America","US","Pennsylvania","Allentown",8,25,2000,67.7
"North America","US","Pennsylvania","Allentown",8,26,2000,67.9
"North America","US","Pennsylvania","Allentown",8,27,2000,69
"North America","US","Pennsylvania","Allentown",8,28,2000,71.7
"North America","US","Pennsylvania","Allentown",8,29,2000,71.1
"North America","US","Pennsylvania","Allentown",8,30,2000,71.2
"North America","US","Pennsylvania","Allentown",8,31,2000,74.9
"North America","US","Pennsylvania","Allentown",8,1,2001,70.6
"North America","US","Pennsylvania","Allentown",8,2,2001,73.8
"North America","US","Pennsylvania","Allentown",8,3,2001,74.8
"North America","US","Pennsylvania","Allentown",8,4,2001,74.3
"North America","US","Pennsylvania","Allentown",8,5,2001,73.9
"North America","US","Pennsylvania","Allentown",8,6,2001,79.6
"North America","US","Pennsylvania","Allentown",8,7,2001,81.3
"North America","US","Pennsylvania","Allentown",8,8,2001,83.7
"North America","US","Pennsylvania","Allentown",8,9,2001,82.3
"North America","US","Pennsylvania","Allentown",8,10,2001,82.1
"North America","US","Pennsylvania","Allentown",8,11,2001,71.8
"North America","US","Pennsylvania","Allentown",8,12,2001,72.1
"North America","US","Pennsylvania","Allentown",8,13,2001,75.3
"North America","US","Pennsylvania","Allentown",8,14,2001,71.9
"North America","US","Pennsylvania","Allentown",8,15,2001,71.6
"North America","US","Pennsylvania","Allentown",8,16,2001,73.1
"North America","US","Pennsylvania","Allentown",8,17,2001,76.6
"North America","US","Pennsylvania","Allentown",8,18,2001,71.4
"North America","US","Pennsylvania","Allentown",8,19,2001,72.2
"North America","US","Pennsylvania","Allentown",8,20,2001,75.8
"North America","US","Pennsylvania","Allentown",8,21,2001,70.2
"North America","US","Pennsylvania","Allentown",8,22,2001,71.7
"North America","US","Pennsylvania","Allentown",8,23,2001,67
"North America","US","Pennsylvania","Allentown",8,24,2001,70.7
"North America","US","Pennsylvania","Allentown",8,25,2001,70
"North America","US","Pennsylvania","Allentown",8,26,2001,69.5
"North America","US","Pennsylvania","Allentown",8,27,2001,72.5
"North America","US","Pennsylvania","Allentown",8,28,2001,72.2
"North America","US","Pennsylvania","Allentown",8,29,2001,69.9
"North America","US","Pennsylvania","Allentown",8,30,2001,68.2
"North America","US","Pennsylvania","Allentown",8,31,2001,75.2
"North America","US","Pennsylvania","Allentown",8,1,2002,82
"North America","US","Pennsylvania","Allentown",8,2,2002,81.8
"North America","US","Pennsylvania","Allentown",8,3,2002,77.8
"North America","US","Pennsylvania","Allentown",8,4,2002,80.1
"North America","US","Pennsylvania","Allentown",8,5,2002,79.6
"North America","US","Pennsylvania","Allentown",8,6,2002,72.7
"North America","US","Pennsylvania","Allentown",8,7,2002,68.1
"North America","US","Pennsylvania","Allentown",8,8,2002,68.7
"North America","US","Pennsylvania","Allentown",8,9,2002,69
"North America","US","Pennsylvania","Allentown",8,10,2002,72.8
"North America","US","Pennsylvania","Allentown",8,11,2002,76
"North America","US","Pennsylvania","Allentown",8,12,2002,80
"North America","US","Pennsylvania","Allentown",8,13,2002,82.4
"North America","US","Pennsylvania","Allentown",8,14,2002,83.2
"North America","US","Pennsylvania","Allentown",8,15,2002,83.5
"North America","US","Pennsylvania","Allentown",8,16,2002,80.1
"North America","US","Pennsylvania","Allentown",8,17,2002,82.5
"North America","US","Pennsylvania","Allentown",8,18,2002,83.7
"North America","US","Pennsylvania","Allentown",8,19,2002,81.1
"North America","US","Pennsylvania","Allentown",8,20,2002,77.7
"North America","US","Pennsylvania","Allentown",8,21,2002,73.3
"North America","US","Pennsylvania","Allentown",8,22,2002,75.2
"North America","US","Pennsylvania","Allentown",8,23,2002,77.7
"North America","US","Pennsylvania","Allentown",8,24,2002,70.6
"North America","US","Pennsylvania","Allentown",8,25,2002,71.7
"North America","US","Pennsylvania","Allentown",8,26,2002,70.4
"North America","US","Pennsylvania","Allentown",8,27,2002,70.1
"North America","US","Pennsylvania","Allentown",8,28,2002,70
"North America","US","Pennsylvania","Allentown",8,29,2002,60.8
"North America","US","Pennsylvania","Allentown",8,30,2002,64.8
"North America","US","Pennsylvania","Allentown",8,31,2002,65.5
"North America","US","Pennsylvania","Allentown",8,1,2003,72.8
"North America","US","Pennsylvania","Allentown",8,2,2003,79.5
"North America","US","Pennsylvania","Allentown",8,3,2003,79.4
"North America","US","Pennsylvania","Allentown",8,4,2003,77.2
"North America","US","Pennsylvania","Allentown",8,5,2003,75.5
"North America","US","Pennsylvania","Allentown",8,6,2003,73.1
"North America","US","Pennsylvania","Allentown",8,7,2003,73.7
"North America","US","Pennsylvania","Allentown",8,8,2003,76.9
"North America","US","Pennsylvania","Allentown",8,9,2003,77.4
"North America","US","Pennsylvania","Allentown",8,10,2003,77.2
"North America","US","Pennsylvania","Allentown",8,11,2003,77
"North America","US","Pennsylvania","Allentown",8,12,2003,76.5
"North America","US","Pennsylvania","Allentown",8,13,2003,78.8
"North America","US","Pennsylvania","Allentown",8,14,2003,78.5
"North America","US","Pennsylvania","Allentown",8,15,2003,79.2
"North America","US","Pennsylvania","Allentown",8,16,2003,74.9
"North America","US","Pennsylvania","Allentown",8,17,2003,73.4
"North America","US","Pennsylvania","Allentown",8,18,2003,72
"North America","US","Pennsylvania","Allentown",8,19,2003,73
"North America","US","Pennsylvania","Allentown",8,20,2003,73.8
"North America","US","Pennsylvania","Allentown",8,21,2003,76.8
"North America","US","Pennsylvania","Allentown",8,22,2003,79.6
"North America","US","Pennsylvania","Allentown",8,23,2003,73.8
"North America","US","Pennsylvania","Allentown",8,24,2003,65.8
"North America","US","Pennsylvania","Allentown",8,25,2003,71.2
"North America","US","Pennsylvania","Allentown",8,26,2003,74.1
"North America","US","Pennsylvania","Allentown",8,27,2003,74.8
"North America","US","Pennsylvania","Allentown",8,28,2003,72.9
"North America","US","Pennsylvania","Allentown",8,29,2003,71.7
"North America","US","Pennsylvania","Allentown",8,30,2003,74.5
"North America","US","Pennsylvania","Allentown",8,31,2003,65.7
"North America","US","Pennsylvania","Allentown",8,1,2004,77.3
"North America","US","Pennsylvania","Allentown",8,2,2004,77.6
"North America","US","Pennsylvania","Allentown",8,3,2004,78.6
"North America","US","Pennsylvania","Allentown",8,4,2004,77.5
"North America","US","Pennsylvania","Allentown",8,5,2004,70.7
"North America","US","Pennsylvania","Allentown",8,6,2004,62.6
"North America","US","Pennsylvania","Allentown",8,7,2004,61.9
"North America","US","Pennsylvania","Allentown",8,8,2004,63.8
